# Timestamp(ns);angle_cmd
1687075029923755264.000000;9.295412
1687075029928826368.000000;9.276215
1687075029938080768.000000;9.276215
1687075029945035520.000000;9.242353
1687075029957725696.000000;9.235218
1687075029965392640.000000;9.258140
1687075029974772992.000000;9.253994
1687075029985982208.000000;9.276001
1687075029996463872.000000;9.281743
1687075030004054272.000000;9.286207
1687075030015563776.000000;9.287677
1687075030026893824.000000;9.287907
1687075030037934848.000000;9.287334
1687075030046641152.000000;9.288363
1687075030054311680.000000;9.263107
1687075030065592576.000000;9.228636
1687075030074178048.000000;9.210101
1687075030084163840.000000;9.195112
1687075030094675712.000000;9.183276
1687075030105390080.000000;9.177156
1687075030114641920.000000;9.172318
1687075030123736320.000000;9.166738
1687075030134723840.000000;9.161112
1687075030144131328.000000;9.187128
1687075030154128384.000000;9.203826
1687075030164601600.000000;9.213677
1687075030175618048.000000;9.229694
1687075030184052224.000000;9.239817
1687075030194180096.000000;9.245660
1687075030205607424.000000;9.250604
1687075030214744832.000000;9.239603
1687075030225091840.000000;9.237691
1687075030233657600.000000;9.232835
1687075030244049408.000000;9.230761
1687075030255383552.000000;9.228768
1687075030266943744.000000;9.218124
1687075030274570752.000000;9.211285
1687075030286018816.000000;9.203497
1687075030295219968.000000;9.200502
1687075030308053760.000000;9.197376
1687075030316254720.000000;9.186578
1687075030326862592.000000;9.183408
1687075030334890240.000000;9.179850
1687075030346049792.000000;9.175356
1687075030358594560.000000;9.173921
1687075030365862400.000000;9.143393
1687075030374761728.000000;9.126699
1687075030384516352.000000;9.115582
1687075030394080512.000000;9.105661
1687075030405947904.000000;9.097198
1687075030415520512.000000;9.094301
1687075030424386304.000000;9.081800
1687075030434911744.000000;9.068930
1687075030443571968.000000;9.059204
1687075030454398720.000000;9.051865
1687075030465541376.000000;9.124269
1687075030474967808.000000;9.157600
1687075030483743232.000000;9.182507
1687075030494121728.000000;9.199321
1687075030505458944.000000;9.210481
1687075030516222976.000000;9.218572
1687075030524956928.000000;9.254067
1687075030534973440.000000;9.272494
1687075030544733184.000000;9.286609
1687075030555695360.000000;9.293249
1687075030565404416.000000;9.300308
1687075030573556480.000000;9.305393
1687075030583907328.000000;9.307150
1687075030593591040.000000;9.307236
1687075030605778432.000000;9.308653
1687075030614711040.000000;9.286851
1687075030624989952.000000;9.273585
1687075030633959936.000000;9.264221
1687075030643917568.000000;9.256856
1687075030653954048.000000;9.253009
1687075030664299520.000000;9.176445
1687075030674092544.000000;9.140532
1687075030683755520.000000;9.115201
1687075030694334720.000000;9.098113
1687075030705690880.000000;9.080137
1687075030715380480.000000;9.141729
1687075030723880448.000000;9.174981
1687075030734205952.000000;9.198742
1687075030744554752.000000;9.216402
1687075030755214848.000000;9.226888
1687075030765691136.000000;9.210903
1687075030774676224.000000;9.200027
1687075030784523520.000000;9.191204
1687075030793586432.000000;9.185025
1687075030805036544.000000;9.182713
1687075030814660096.000000;9.184532
1687075030824945408.000000;9.204837
1687075030838055680.000000;9.218173
1687075030846431488.000000;9.225677
1687075030854965760.000000;9.223441
1687075030865665536.000000;9.229315
1687075030874238208.000000;9.227064
1687075030883524864.000000;9.226397
1687075030894526208.000000;9.226386
1687075030905999104.000000;9.223948
1687075030914169600.000000;9.184491
1687075030924199168.000000;9.163846
1687075030934531328.000000;9.149626
1687075030944529408.000000;9.134770
1687075030954164224.000000;9.125468
1687075030964887296.000000;9.120404
1687075030974613760.000000;9.118807
1687075030984237568.000000;9.117119
1687075030993710848.000000;9.116060
1687075031004849152.000000;9.116349
1687075031013973248.000000;9.115979
1687075031024870912.000000;9.115737
1687075031033806848.000000;9.115608
1687075031043581440.000000;9.143278
1687075031055924480.000000;9.161058
1687075031065511680.000000;9.168653
1687075031073681664.000000;9.172284
1687075031083986432.000000;9.177222
1687075031094811136.000000;9.182632
1687075031105388800.000000;9.185182
1687075031114915840.000000;9.186749
1687075031124748800.000000;9.192581
1687075031134499584.000000;9.183659
1687075031143561728.000000;9.176157
1687075031155254272.000000;9.172392
1687075031164337408.000000;9.240815
1687075031173830400.000000;9.276409
1687075031184946176.000000;9.301992
1687075031194170624.000000;9.321121
1687075031205087232.000000;9.334119
1687075031214240768.000000;9.237093
1687075031224301312.000000;9.190464
1687075031233775616.000000;9.156968
1687075031244744448.000000;9.135440
1687075031254137600.000000;9.124277
1687075031266626304.000000;9.064268
1687075031274749184.000000;9.038287
1687075031283575040.000000;9.014671
1687075031294893056.000000;9.000880
1687075031305678080.000000;8.991488
1687075031313971712.000000;8.989058
1687075031323862016.000000;9.014110
1687075031334688256.000000;9.022511
1687075031344593664.000000;9.028808
1687075031355161088.000000;9.030078
1687075031365484800.000000;8.985534
1687075031374647040.000000;8.961127
1687075031384448512.000000;8.947104
1687075031393503744.000000;8.936810
1687075031405571584.000000;8.929448
1687075031414993920.000000;8.945618
1687075031423966208.000000;8.954105
1687075031434037504.000000;8.962254
1687075031443381504.000000;8.968470
1687075031454868224.000000;8.971703
1687075031465608448.000000;9.032925
1687075031477719552.000000;9.065813
1687075031484087296.000000;9.087909
1687075031494167808.000000;9.103928
1687075031504885504.000000;9.112408
1687075031514566144.000000;9.118662
1687075031523846656.000000;9.119218
1687075031533736448.000000;9.117962
1687075031545190656.000000;9.112357
1687075031554418176.000000;9.109807
1687075031564191744.000000;9.135852
1687075031574560256.000000;9.150384
1687075031584339200.000000;9.161420
1687075031593661440.000000;9.166614
1687075031604405248.000000;9.171642
1687075031614488320.000000;9.136553
1687075031624252160.000000;9.117911
1687075031634094592.000000;9.103629
1687075031644032000.000000;9.092166
1687075031654244864.000000;9.085066
1687075031665855744.000000;9.132384
1687075031673499136.000000;9.155638
1687075031684018176.000000;9.174426
1687075031694422528.000000;9.191169
1687075031704222464.000000;9.203086
1687075031714199552.000000;9.188446
1687075031724562688.000000;9.182825
1687075031734307072.000000;9.174706
1687075031743837440.000000;9.167450
1687075031755008512.000000;9.160827
1687075031764280320.000000;9.146091
1687075031773593088.000000;9.140712
1687075031785271040.000000;9.137336
1687075031794015232.000000;9.135494
1687075031806753280.000000;9.134305
1687075031814896896.000000;9.079498
1687075031824998656.000000;9.053432
1687075031835419136.000000;9.033441
1687075031846642176.000000;9.017413
1687075031853682688.000000;9.006311
1687075031865732096.000000;9.008950
1687075031874381312.000000;9.011904
1687075031883786752.000000;9.019379
1687075031894880256.000000;9.021661
1687075031904648448.000000;9.024269
1687075031914579200.000000;9.081799
1687075031924868352.000000;9.110592
1687075031933788416.000000;9.131507
1687075031944051200.000000;9.142214
1687075031954831616.000000;9.150996
1687075031965014528.000000;9.205603
1687075031974147840.000000;9.233674
1687075031983723008.000000;9.256388
1687075031994202368.000000;9.272752
1687075032003815424.000000;9.283658
1687075032014894848.000000;9.291042
1687075032023998976.000000;9.295972
1687075032035290112.000000;9.299303
1687075032044238848.000000;9.306252
1687075032054037504.000000;9.274234
1687075032065300224.000000;9.252187
1687075032073701376.000000;9.217162
1687075032084741632.000000;9.191200
1687075032095211776.000000;9.173364
1687075032104536320.000000;9.161408
1687075032118965760.000000;9.153605
1687075032124048128.000000;9.127918
1687075032134698496.000000;9.116468
1687075032144515328.000000;9.111918
1687075032155446528.000000;9.104318
1687075032164212480.000000;9.098830
1687075032174046976.000000;9.128823
1687075032183921920.000000;9.149354
1687075032194910208.000000;9.165746
1687075032205952768.000000;9.176280
1687075032216224256.000000;9.057974
1687075032224972800.000000;9.005639
1687075032235690240.000000;8.967779
1687075032243958016.000000;8.945060
1687075032254686976.000000;8.931067
1687075032264391168.000000;8.952052
1687075032274102272.000000;8.964337
1687075032283956224.000000;8.971678
1687075032295454976.000000;8.977202
1687075032305070592.000000;8.982227
1687075032315156224.000000;9.012659
1687075032324944128.000000;9.025787
1687075032334189312.000000;9.036999
1687075032343743744.000000;9.044694
1687075032354820864.000000;9.049208
1687075032366549504.000000;9.040909
1687075032374021376.000000;9.035726
1687075032385068800.000000;9.032895
1687075032393245440.000000;9.031116
1687075032404887296.000000;9.029178
1687075032414948096.000000;9.026877
1687075032423559680.000000;9.000769
1687075032434094848.000000;8.981566
1687075032444091648.000000;8.974305
1687075032454832128.000000;8.974366
1687075032465448448.000000;8.966539
1687075032474113024.000000;8.970349
1687075032484160256.000000;8.970574
1687075032494960896.000000;8.968590
1687075032505318144.000000;8.968925
1687075032515369216.000000;8.970181
1687075032523595776.000000;8.949590
1687075032534748416.000000;8.939336
1687075032543953152.000000;8.927151
1687075032555415808.000000;8.919164
1687075032564452096.000000;8.930403
1687075032574749440.000000;8.935463
1687075032584283648.000000;8.939313
1687075032594645248.000000;8.946163
1687075032604006656.000000;8.947552
1687075032617799936.000000;8.980821
1687075032623852544.000000;8.998253
1687075032633590528.000000;9.010485
1687075032644269824.000000;9.019917
1687075032655062272.000000;9.027273
1687075032667954432.000000;9.013885
1687075032674588928.000000;9.007665
1687075032684355328.000000;9.002877
1687075032693932800.000000;8.998897
1687075032704649984.000000;8.994223
1687075032715139840.000000;8.977323
1687075032724127488.000000;8.968365
1687075032734341120.000000;8.965034
1687075032743580416.000000;8.964025
1687075032754586368.000000;8.961946
1687075032764144640.000000;8.970819
1687075032775107072.000000;8.974396
1687075032783600384.000000;8.979877
1687075032794119424.000000;8.985161
1687075032805923072.000000;8.988585
1687075032814222848.000000;8.989561
1687075032824237824.000000;8.979053
1687075032834449920.000000;8.965197
1687075032846862080.000000;8.960093
1687075032858285824.000000;8.956203
1687075032866034432.000000;8.938428
1687075032873916416.000000;8.931755
1687075032884011776.000000;8.925657
1687075032893848320.000000;8.920137
1687075032904799744.000000;8.918417
1687075032915113984.000000;8.881730
1687075032925959168.000000;8.863467
1687075032934752256.000000;8.849838
1687075032944066816.000000;8.840724
1687075032955084032.000000;8.835038
1687075032965056000.000000;8.841730
1687075032975056128.000000;8.846603
1687075032984064768.000000;8.850572
1687075032993612032.000000;8.851412
1687075033004900096.000000;8.850823
1687075033014122240.000000;8.851398
1687075033026412800.000000;8.851782
1687075033034400512.000000;8.852074
1687075033044459520.000000;8.858060
1687075033054668544.000000;8.865742
1687075033068042240.000000;8.857107
1687075033073988608.000000;8.853361
1687075033084330752.000000;8.846260
1687075033094395136.000000;8.838544
1687075033106591232.000000;8.832586
1687075033119205632.000000;8.830501
1687075033123926016.000000;8.831650
1687075033133976832.000000;8.832409
1687075033143691264.000000;8.836157
1687075033155709184.000000;8.835542
1687075033164499200.000000;8.824013
1687075033173766912.000000;8.815959
1687075033183732480.000000;8.809273
1687075033194741248.000000;8.807414
1687075033205182720.000000;8.804500
1687075033215071744.000000;8.917619
1687075033224153856.000000;8.968918
1687075033233724416.000000;9.004851
1687075033243476736.000000;9.031723
1687075033255936000.000000;9.053779
1687075033265521408.000000;9.134371
1687075033273475072.000000;9.173632
1687075033285283072.000000;9.202856
1687075033295682304.000000;9.223825
1687075033304944640.000000;9.237458
1687075033315395072.000000;9.211218
1687075033323988224.000000;9.193006
1687075033335031552.000000;9.180374
1687075033345619200.000000;9.173077
1687075033354850048.000000;9.166586
1687075033365186560.000000;9.167746
1687075033374306304.000000;9.170027
1687075033383975424.000000;9.172907
1687075033394594304.000000;9.175026
1687075033405191680.000000;9.178492
1687075033415040000.000000;9.178814
1687075033424689152.000000;9.233103
1687075033433721088.000000;9.270209
1687075033443884288.000000;9.296569
1687075033454668288.000000;9.313098
1687075033466180096.000000;9.302874
1687075033474259712.000000;9.297242
1687075033483370496.000000;9.287990
1687075033494904832.000000;9.282221
1687075033505854208.000000;9.274256
1687075033514609664.000000;9.269778
1687075033525043456.000000;9.243509
1687075033534478592.000000;9.224485
1687075033544042496.000000;9.213735
1687075033555201536.000000;9.207818
1687075033566917632.000000;9.184866
1687075033573577216.000000;9.172211
1687075033585763072.000000;9.162824
1687075033594092544.000000;9.156574
1687075033605968384.000000;9.153869
1687075033619023616.000000;9.152430
1687075033623688192.000000;9.112022
1687075033633438208.000000;9.086782
1687075033644118784.000000;9.068952
1687075033654500096.000000;9.054870
1687075033664563456.000000;9.083644
1687075033673784064.000000;9.097035
1687075033683867648.000000;9.103960
1687075033693883904.000000;9.108464
1687075033705007872.000000;9.113387
1687075033714055936.000000;9.106557
1687075033723502080.000000;9.103499
1687075033734930688.000000;9.102950
1687075033743744256.000000;9.101248
1687075033755495680.000000;9.100237
1687075033765854720.000000;9.103801
1687075033774010112.000000;9.106428
1687075033784585984.000000;9.107906
1687075033794445568.000000;9.105851
1687075033807642368.000000;9.104847
1687075033814986496.000000;9.042522
1687075033827595264.000000;9.013953
1687075033833950720.000000;8.986608
1687075033844115712.000000;8.967709
1687075033854497536.000000;8.956003
1687075033866585088.000000;8.983834
1687075033874457344.000000;8.997531
1687075033883896832.000000;9.010124
1687075033895099904.000000;9.019345
1687075033903888896.000000;9.022234
1687075033915139584.000000;9.004434
1687075033924500736.000000;8.995589
1687075033933807360.000000;8.988295
1687075033943763456.000000;8.982831
1687075033955085312.000000;8.979588
1687075033963808512.000000;9.009243
1687075033975035904.000000;9.024099
1687075033985456384.000000;9.032743
1687075033994004480.000000;9.039297
1687075034006301184.000000;9.044515
1687075034014823168.000000;9.047675
1687075034025525760.000000;9.049752
1687075034035301888.000000;9.051024
1687075034044080896.000000;9.053906
1687075034055146240.000000;9.051220
1687075034066702848.000000;9.035524
1687075034073890304.000000;9.029337
1687075034084195584.000000;9.020761
1687075034094243072.000000;9.017000
1687075034104891904.000000;9.014515
1687075034116541440.000000;9.012970
1687075034125251072.000000;9.018745
1687075034134979072.000000;9.021715
1687075034144455424.000000;8.991719
1687075034153792512.000000;8.968860
1687075034167661824.000000;8.971499
1687075034174508544.000000;8.970890
1687075034184354560.000000;8.972221
1687075034194732288.000000;8.973956
1687075034204412416.000000;8.977306
1687075034215321600.000000;8.889546
1687075034224688640.000000;8.851803
1687075034233448704.000000;8.825206
1687075034244527616.000000;8.806177
1687075034254897920.000000;8.792411
1687075034263978496.000000;8.730475
1687075034275132160.000000;8.700765
1687075034284082432.000000;8.675422
1687075034294723328.000000;8.660141
1687075034304623616.000000;8.649060
1687075034315624960.000000;8.699203
1687075034324078592.000000;8.723961
1687075034334471680.000000;8.740577
1687075034344888320.000000;8.754371
1687075034355649280.000000;8.763526
1687075034363570432.000000;8.775514
1687075034374159872.000000;8.781969
1687075034383812864.000000;8.785341
1687075034394832128.000000;8.787978
1687075034404947200.000000;8.788888
1687075034414658048.000000;8.830373
1687075034425060608.000000;8.850795
1687075034434647296.000000;8.866355
1687075034444134656.000000;8.879664
1687075034455452160.000000;8.890973
1687075034467044096.000000;8.857664
1687075034474107648.000000;8.842870
1687075034484130816.000000;8.834155
1687075034495336960.000000;8.829147
1687075034504878080.000000;8.824295
1687075034518390784.000000;8.822497
1687075034524475136.000000;8.859674
1687075034535110912.000000;8.885280
1687075034544635136.000000;8.898273
1687075034555851776.000000;8.907361
1687075034564263680.000000;8.937730
1687075034574582528.000000;8.956504
1687075034583462144.000000;8.962299
1687075034593787136.000000;8.973756
1687075034605726976.000000;8.984286
1687075034614830080.000000;8.993422
1687075034623547648.000000;8.950398
1687075034634534656.000000;8.924306
1687075034644103936.000000;8.907570
1687075034655369984.000000;8.896743
1687075034666045952.000000;8.878519
1687075034674770176.000000;8.867624
1687075034684386304.000000;8.860343
1687075034694665472.000000;8.856256
1687075034705284608.000000;8.858146
1687075034715272960.000000;8.821834
1687075034724380160.000000;8.804575
1687075034733958144.000000;8.792776
1687075034745068544.000000;8.780958
1687075034755268352.000000;8.773907
1687075034765398016.000000;8.770011
1687075034773588480.000000;8.874623
1687075034784395264.000000;8.945963
1687075034793643264.000000;8.994591
1687075034805302272.000000;9.026615
1687075034815303168.000000;9.080483
1687075034824439808.000000;9.111691
1687075034834661120.000000;9.134027
1687075034844055808.000000;9.148005
1687075034855195904.000000;9.158532
1687075034866690048.000000;9.154837
1687075034873571328.000000;9.151991
1687075034885392384.000000;9.147134
1687075034894737408.000000;9.143309
1687075034905396224.000000;9.142419
1687075034915272704.000000;9.143573
1687075034923575552.000000;9.144213
1687075034934160384.000000;9.145648
1687075034944710912.000000;9.147722
1687075034955432192.000000;9.150037
1687075034964094464.000000;9.138448
1687075034974966784.000000;9.134632
1687075034984264192.000000;9.131927
1687075034993790976.000000;9.129960
1687075035003797504.000000;9.125776
1687075035014654464.000000;9.124714
1687075035025707264.000000;9.124238
1687075035034288640.000000;9.124185
1687075035043930112.000000;9.158974
1687075035054344192.000000;9.182146
1687075035065018624.000000;9.201792
1687075035073976576.000000;9.210162
1687075035084801536.000000;9.218238
1687075035094192640.000000;9.222627
1687075035104974848.000000;9.224107
1687075035115141120.000000;9.224708
1687075035124260352.000000;9.224205
1687075035134190848.000000;9.223740
1687075035143820800.000000;9.220432
1687075035155098880.000000;9.215267
1687075035164653312.000000;9.243526
1687075035174127616.000000;9.257691
1687075035184715520.000000;9.267308
1687075035193501696.000000;9.276500
1687075035205378560.000000;9.280479
1687075035213927936.000000;9.332065
1687075035225279744.000000;9.354278
1687075035234494464.000000;9.368856
1687075035244305152.000000;9.375802
1687075035254966272.000000;9.381964
1687075035265446912.000000;9.323224
1687075035273771008.000000;9.288793
1687075035284885248.000000;9.262629
1687075035294749696.000000;9.243543
1687075035304341504.000000;9.233834
1687075035315845632.000000;9.205247
1687075035325480704.000000;9.188729
1687075035334788608.000000;9.175015
1687075035344740608.000000;9.164796
1687075035355945984.000000;9.156618
1687075035364371968.000000;9.194915
1687075035373801728.000000;9.211441
1687075035384989696.000000;9.224293
1687075035394169344.000000;9.231299
1687075035405501440.000000;9.234822
1687075035414686208.000000;9.235720
1687075035424481024.000000;9.264791
1687075035433976064.000000;9.286978
1687075035444233216.000000;9.300998
1687075035454021888.000000;9.307701
1687075035467995648.000000;9.350240
1687075035474133248.000000;9.369538
1687075035484000256.000000;9.384780
1687075035494155520.000000;9.396250
1687075035505533440.000000;9.401945
1687075035513684736.000000;9.405997
1687075035524326656.000000;9.297555
1687075035534093824.000000;9.227579
1687075035543495424.000000;9.184484
1687075035554914816.000000;9.144388
1687075035565174528.000000;9.160416
1687075035574332416.000000;9.167274
1687075035583677696.000000;9.174575
1687075035593844224.000000;9.177707
1687075035605728768.000000;9.177004
1687075035614781440.000000;9.178048
1687075035625525760.000000;9.162193
1687075035634420480.000000;9.148195
1687075035643313152.000000;9.137810
1687075035654030592.000000;9.131124
1687075035667132160.000000;9.126821
1687075035674181376.000000;9.124167
1687075035683614208.000000;9.110766
1687075035694065664.000000;9.107179
1687075035704697600.000000;9.103718
1687075035714787328.000000;9.089712
1687075035724608768.000000;9.072881
1687075035734252800.000000;9.064526
1687075035743510016.000000;9.055496
1687075035753721344.000000;9.050499
1687075035764697344.000000;9.046265
1687075035774782976.000000;9.063400
1687075035784429056.000000;9.073711
1687075035793650688.000000;9.077981
1687075035804336384.000000;9.081006
1687075035814908416.000000;9.100993
1687075035824572416.000000;9.108307
1687075035834641920.000000;9.113888
1687075035844249856.000000;9.116062
1687075035855787008.000000;9.114429
1687075035867392512.000000;9.074964
1687075035875139584.000000;9.055194
1687075035884759296.000000;9.040116
1687075035893852160.000000;9.026662
1687075035905902336.000000;9.015860
1687075035914208000.000000;9.022532
1687075035924095232.000000;9.025048
1687075035933624064.000000;9.021672
1687075035943697152.000000;9.021484
1687075035954236416.000000;9.021286
1687075035965196800.000000;9.015899
1687075035974690816.000000;9.007991
1687075035984343808.000000;9.002856
1687075035994668800.000000;9.001216
1687075036004609280.000000;8.996787
1687075036013673728.000000;8.993513
1687075036024150272.000000;8.990338
1687075036034807552.000000;8.987310
1687075036043625984.000000;8.990314
1687075036055887360.000000;8.969626
1687075036067145984.000000;8.978229
1687075036074518528.000000;8.981752
1687075036084835072.000000;8.979849
1687075036095028992.000000;8.979358
1687075036104012800.000000;8.978766
1687075036115113472.000000;8.978153
1687075036126108928.000000;8.977447
1687075036135152384.000000;8.980912
1687075036143404032.000000;8.981393
1687075036154777856.000000;8.950704
1687075036164100352.000000;8.930751
1687075036173900800.000000;8.910365
1687075036185428224.000000;8.903126
1687075036193359104.000000;8.891586
1687075036205203200.000000;8.885619
1687075036214567168.000000;8.800357
1687075036225105152.000000;8.760056
1687075036233855232.000000;8.728993
1687075036243651584.000000;8.709103
1687075036255683328.000000;8.697768
1687075036265220096.000000;8.740181
1687075036273852416.000000;8.758375
1687075036284062208.000000;8.773057
1687075036294983680.000000;8.785077
1687075036304275200.000000;8.795158
1687075036315277056.000000;8.791436
1687075036324155904.000000;8.789204
1687075036334219008.000000;8.785395
1687075036345004544.000000;8.782150
1687075036354929152.000000;8.778913
1687075036364495616.000000;8.769878
1687075036375156736.000000;8.767647
1687075036384963072.000000;8.768544
1687075036394813184.000000;8.765272
1687075036405244928.000000;8.761932
1687075036415021568.000000;8.766942
1687075036424787712.000000;8.766055
1687075036434162688.000000;8.766567
1687075036444286976.000000;8.771477
1687075036455270144.000000;8.776915
1687075036466961920.000000;8.751040
1687075036474836480.000000;8.737486
1687075036484124928.000000;8.729001
1687075036493878528.000000;8.722466
1687075036505559808.000000;8.717301
1687075036513842688.000000;8.714241
1687075036524452096.000000;8.754739
1687075036534748160.000000;8.784672
1687075036544135424.000000;8.801633
1687075036554535680.000000;8.814228
1687075036566554880.000000;8.865067
1687075036574784512.000000;8.888260
1687075036584241664.000000;8.905584
1687075036594124032.000000;8.918980
1687075036605542656.000000;8.928358
1687075036615145472.000000;8.932459
1687075036624035840.000000;8.928077
1687075036633954304.000000;8.925003
1687075036644196608.000000;8.922887
1687075036655239168.000000;8.922657
1687075036665271040.000000;8.928085
1687075036673724416.000000;8.929695
1687075036683805440.000000;8.930868
1687075036694973952.000000;8.932623
1687075036704496128.000000;8.931249
1687075036714085632.000000;8.886039
1687075036724640768.000000;8.862271
1687075036735377408.000000;8.843225
1687075036743987968.000000;8.829371
1687075036755208192.000000;8.821318
1687075036763954944.000000;8.827574
1687075036774265600.000000;8.830554
1687075036784476416.000000;8.828589
1687075036794122752.000000;8.828962
1687075036805390336.000000;8.831102
1687075036814467072.000000;8.807046
1687075036824389632.000000;8.792847
1687075036833684480.000000;8.781665
1687075036844688384.000000;8.773249
1687075036855015168.000000;8.766360
1687075036864311808.000000;8.720392
1687075036874334208.000000;8.698065
1687075036884024064.000000;8.679385
1687075036894859776.000000;8.663260
1687075036904561408.000000;8.652681
1687075036913989120.000000;8.698328
1687075036924822272.000000;8.721992
1687075036933826304.000000;8.741752
1687075036945420800.000000;8.754351
1687075036954963200.000000;8.762490
1687075036965999360.000000;8.790137
1687075036974707456.000000;8.804247
1687075036984165376.000000;8.815890
1687075036993586176.000000;8.822934
1687075037003808512.000000;8.827723
1687075037014931968.000000;8.831156
1687075037024677632.000000;8.833447
1687075037033964032.000000;8.835564
1687075037043556864.000000;8.777130
1687075037053541376.000000;8.735837
1687075037065625856.000000;8.707155
1687075037073987328.000000;8.751642
1687075037084405760.000000;8.784438
1687075037095087104.000000;8.805352
1687075037104737280.000000;8.816406
1687075037114919168.000000;8.825712
1687075037124344576.000000;8.831098
1687075037134827776.000000;8.833012
1687075037144333568.000000;8.818212
1687075037153969920.000000;8.804038
1687075037164004864.000000;8.834605
1687075037174143744.000000;8.850453
1687075037184624384.000000;8.861096
1687075037193762560.000000;8.867679
1687075037204645376.000000;8.871051
1687075037215738624.000000;8.743761
1687075037224052480.000000;8.683309
1687075037234453760.000000;8.640493
1687075037243678976.000000;8.610534
1687075037255605504.000000;8.590170
1687075037264887808.000000;8.564689
1687075037274045440.000000;8.543039
1687075037285085184.000000;8.528068
1687075037294693632.000000;8.516291
1687075037306747904.000000;8.504391
1687075037315196672.000000;8.486842
1687075037323796224.000000;8.474208
1687075037334371584.000000;8.464828
1687075037344411136.000000;8.459479
1687075037355182336.000000;8.454662
1687075037364462336.000000;8.491539
1687075037374454784.000000;8.506850
1687075037383843840.000000;8.514689
1687075037394090496.000000;8.519748
1687075037404979712.000000;8.521704
1687075037416302080.000000;8.596829
1687075037424361472.000000;8.633633
1687075037434279936.000000;8.658354
1687075037443428864.000000;8.675758
1687075037453808384.000000;8.685085
1687075037465418240.000000;8.658217
1687075037474823936.000000;8.639583
1687075037485027072.000000;8.626565
1687075037494568448.000000;8.614822
1687075037505445632.000000;8.606411
1687075037514546688.000000;8.599324
1687075037523689216.000000;8.569743
1687075037534012416.000000;8.534898
1687075037543837952.000000;8.519680
1687075037554215424.000000;8.509548
1687075037565099520.000000;8.563768
1687075037574433792.000000;8.589375
1687075037584716032.000000;8.606441
1687075037593992704.000000;8.617200
1687075037606391808.000000;8.624507
1687075037616158720.000000;8.629643
1687075037624824832.000000;8.543497
1687075037634193152.000000;8.483258
1687075037644175360.000000;8.442599
1687075037655499264.000000;8.415795
1687075037665420288.000000;8.376741
1687075037673200128.000000;8.352623
1687075037683939328.000000;8.337219
1687075037694212608.000000;8.327477
1687075037704825600.000000;8.317553
1687075037714875136.000000;8.355253
1687075037725502720.000000;8.372423
1687075037734110720.000000;8.382780
1687075037743928320.000000;8.391028
1687075037754398208.000000;8.393744
1687075037764815872.000000;8.307973
1687075037773766144.000000;8.260709
1687075037785317888.000000;8.224952
1687075037793490944.000000;8.197201
1687075037804197888.000000;8.178896
1687075037815854592.000000;8.151287
1687075037824792576.000000;8.139489
1687075037833588480.000000;8.123390
1687075037844076032.000000;8.112581
1687075037854715648.000000;8.104308
1687075037865671680.000000;8.126431
1687075037873916160.000000;8.137432
1687075037885792512.000000;8.146833
1687075037895147520.000000;8.151344
1687075037904844800.000000;8.151984
1687075037914452992.000000;8.142623
1687075037924412928.000000;8.136214
1687075037934323968.000000;8.130823
1687075037943514112.000000;8.126040
1687075037955839744.000000;8.122579
1687075037964008704.000000;8.102611
1687075037974675712.000000;8.089369
1687075037984267520.000000;8.081853
1687075037994154496.000000;8.072574
1687075038003928320.000000;8.063975
1687075038014449408.000000;8.058041
1687075038026573056.000000;8.052950
1687075038033835264.000000;8.052752
1687075038043978240.000000;7.999110
1687075038056547328.000000;7.958842
1687075038065648384.000000;8.024775
1687075038074356480.000000;8.056931
1687075038084307456.000000;8.081695
1687075038094075904.000000;8.098721
1687075038105984000.000000;8.109992
1687075038114497280.000000;8.116838
1687075038124540416.000000;8.121202
1687075038135092480.000000;8.121723
1687075038144251136.000000;8.120286
1687075038154205952.000000;8.120950
1687075038165149440.000000;8.100780
1687075038174261760.000000;8.088524
1687075038183663360.000000;8.078756
1687075038194319104.000000;8.070616
1687075038206408448.000000;8.062665
1687075038216115456.000000;8.058547
1687075038223673856.000000;8.206111
1687075038234908160.000000;8.295225
1687075038244214784.000000;8.350868
1687075038256208640.000000;8.385201
1687075038265173248.000000;8.356102
1687075038273959168.000000;8.342773
1687075038283830784.000000;8.331203
1687075038294520064.000000;8.321430
1687075038305147904.000000;8.315788
1687075038313777408.000000;8.250176
1687075038323715072.000000;8.214116
1687075038334587648.000000;8.186913
1687075038344037376.000000;8.170736
1687075038355186176.000000;8.157664
1687075038363947776.000000;8.155481
1687075038374248192.000000;8.149603
1687075038384913408.000000;8.145081
1687075038393519104.000000;8.141132
1687075038404978944.000000;8.137674
1687075038414855936.000000;8.240413
1687075038424651008.000000;8.291288
1687075038433446144.000000;8.324507
1687075038444028672.000000;8.345454
1687075038455254784.000000;8.356613
1687075038465142016.000000;8.270331
1687075038475134976.000000;8.220895
1687075038484066304.000000;8.181882
1687075038494518016.000000;8.152350
1687075038504162304.000000;8.133802
1687075038515071744.000000;8.118808
1687075038524020736.000000;8.145206
1687075038534829568.000000;8.161788
1687075038544979712.000000;8.176641
1687075038555314944.000000;8.184065
1687075038565666304.000000;8.166999
1687075038574595328.000000;8.155694
1687075038584215808.000000;8.142941
1687075038594475776.000000;8.135110
1687075038604516864.000000;8.131203
1687075038614040832.000000;8.133316
1687075038624929024.000000;8.172113
1687075038633828352.000000;8.200866
